station;Date;Pression-mer;varia-pres-3h;Direc_ vent_M_10min;Vitesse_vent_moyen 10 mn;Température;Humidité;Visibilité horizontale;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Pression station;Variation de pression en 24 heures;Température minimale sur 12 heures;Température maximale sur 12 heures;Température minimale du sol sur 12 heures;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Précipitations_ 6hrs;Précipitations_12hrs;Précipitations24hrs;Nébulosité couche nuageuse 1;Coordonnees;lieu
7643;2017-11-23 04:00:00+01:00;101710;40;130;6,6;287,25;87;17220;100;8;800;101610;-170;;;286.150000;8.200000;9.800000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-06-06 23:00:00+02:00;101790;270;300;5,4;292,45;41;60000;;0;;101700;;;;291.450000;7.300000;10.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-09 23:00:00+02:00;101730;70;230;2,3;294,15;75;30270;;0;;101640;20;;;293.650000;3.000000;3.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-17 23:00:00+02:00;101550;110;360;3,4;299,65;36;60000;;0;;101460;-310;;;297.750000;4.100000;5.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-18 05:00:00+02:00;101500;-60;360;3,6;295,85;49;60000;;0;;101410;-290;;;294.450000;4.700000;7.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-18 17:00:00+02:00;101710;-10;160;7;299,45;62;19730;;0;;101620;220;;;293.550000;9.600000;10.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-28 20:00:00+02:00;101310;-10;260;8,2;305,85;26;37370;;0;;101220;200;298.050000;307.650000;298.650000;10.700000;12.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-12 16:00:00+01:00;101250;-160;190;1,1;287,85;78;57520;90;7;;101150;-500;;;281.750000;1.600000;3.100000;-10;0.400000;1,6;1,6;7;43.577, 3.963167;MONTPELLIER
7643;2017-03-13 10:00:00+01:00;102100;300;310;2,2;285,85;93;10700;90;7;80;102000;610;;;282.150000;3.500000;3.500000;-10;0.000000;0;0,4;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-23 01:00:00+01:00;100970;-20;130;8;286,85;91;8110;75;6;450;100870;-320;;;286.050000;11.200000;11.200000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-23 07:00:00+01:00;100810;-20;140;10,4;286,75;93;7000;90;6;250;100710;-480;286.450000;287.250000;285.850000;13.500000;15.100000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-03-26 14:00:00+02:00;102040;-30;100;1,6;290,55;64;17220;50;4;1250;101940;210;;;282.250000;3.100000;5.500000;-10;0.000000;0;0;4;43.577, 3.963167;MONTPELLIER
7643;2017-03-28 08:00:00+02:00;102570;90;320;2,4;280,85;95;14330;40;1;3600;102470;440;280.050000;286.850000;283.550000;3.000000;4.300000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-31 11:00:00+02:00;102390;70;50;3,3;288,55;85;8000;90;4;;102290;-230;;;285.650000;5.100000;5.100000;-10;0.000000;0,2;0,2;4;43.577, 3.963167;MONTPELLIER
7643;2017-04-04 14:00:00+02:00;101930;-110;340;4,1;295,05;33;45540;;5;2250;101840;-80;;;284.750000;6.100000;9.200000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-01-29 07:00:00+01:00;102410;40;360;1;277,35;97;480;50;4;30;102310;710;276.450000;282.550000;279.550000;1.500000;3.800000;-10;0.200000;4,8;24,9;1;43.577, 3.963167;MONTPELLIER
7643;2017-02-03 04:00:00+01:00;101310;70;180;2,4;281,15;78;20000;40;0;8000;101210;-300;;;282.350000;3.300000;4.500000;-10;0.400000;1;1;3;43.577, 3.963167;MONTPELLIER
7643;2017-02-08 10:00:00+01:00;101660;110;300;4,2;282,75;54;59090;90;5;2250;101560;20;;;280.550000;5.800000;6.700000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-02-12 07:00:00+01:00;101810;60;80;5,9;283,35;75;38130;100;8;1250;101710;-50;283.150000;284.950000;282.350000;7.500000;7.800000;-10;0.000000;0;0,6;5;43.577, 3.963167;MONTPELLIER
7643;2017-10-06 02:00:00+02:00;101800;-20;290;5,1;292,75;46;60000;;0;;101710;-520;;;288.050000;8.200000;11.800000;-10;0.000000;0,2;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-02-16 07:00:00+01:00;103350;-30;40;1,7;284,25;95;2910;100;7;150;103250;-10;283.850000;285.250000;284.250000;2.200000;2.900000;-10;0.000000;0;1,2;7;43.577, 3.963167;MONTPELLIER
7643;2017-01-20 19:00:00+01:00;102600;10;50;2,1;279,25;53;20000;75;2;2250;102500;-70;272.650000;284.350000;273.450000;2.600000;3.700000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-09-25 02:00:00+02:00;101770;-50;350;1,5;288,75;90;10990;;0;;101670;-220;;;288.250000;1.800000;2.200000;-10;0.000000;0;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-09-25 14:00:00+02:00;101780;-100;150;1,9;293,55;72;13680;100;8;3360;101690;-90;;;286.350000;2.500000;2.900000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-01-24 10:00:00+01:00;102140;120;10;0,6;273,05;68;6490;40;0;7000;102040;60;;;274.350000;2.100000;2.500000;-10;0.000000;0;-0,1;3;43.577, 3.963167;MONTPELLIER
7643;2017-01-15 04:00:00+01:00;101920;-130;40;3,2;274,95;78;40000;90;7;1250;101820;-30;;;276.450000;4.900000;4.900000;-10;-0.100000;-0,1;-0,1;5;43.577, 3.963167;MONTPELLIER
7643;2017-02-11 04:00:00+01:00;101860;-40;100;6,3;281,15;86;15000;100;7;450;101760;160;;;281.450000;8.300000;8.300000;-10;0.000000;-0,1;1,4;1;43.577, 3.963167;MONTPELLIER
7643;2017-02-11 19:00:00+01:00;101730;20;130;10,9;284,65;80;14970;100;7;800;101630;-50;280.150000;286.050000;280.650000;14.100000;15.800000;-10;0.600000;0,6;0,6;3;43.577, 3.963167;MONTPELLIER
7643;2017-12-18 01:00:00+01:00;102990;40;70;1,8;275,75;70;60000;100;8;4260;102890;700;;;274.850000;2.600000;4.100000;-10;0.000000;0;0;4;43.577, 3.963167;MONTPELLIER
7643;2017-12-19 13:00:00+01:00;103240;0;10;3,8;282,25;60;46350;90;7;5220;103140;1010;;;273.550000;6.100000;6.100000;-10;0.000000;0;-0,1;7;43.577, 3.963167;MONTPELLIER
7643;2017-12-25 13:00:00+01:00;102540;-220;20;5;278,35;82;19240;100;8;800;102440;-560;;;273.250000;6.800000;7.500000;-10;0.000000;0,2;0,2;6;43.577, 3.963167;MONTPELLIER
7643;2017-12-29 19:00:00+01:00;101720;90;190;2,1;277,55;90;18000;100;;;101620;;270.650000;280.650000;;;3.100000;-10;;0;;;43.577, 3.963167;MONTPELLIER
7643;2017-09-01 17:00:00+02:00;101550;-160;170;4,4;298,65;41;17810;;0;;101460;-160;;;288.750000;6.900000;7.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-02 05:00:00+02:00;101870;0;290;6,2;290,35;53;60000;;0;;101770;10;;;289.550000;9.300000;11.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-03 05:00:00+02:00;101790;-110;240;2,2;286,85;64;59760;;0;;101690;-80;;;286.750000;3.200000;3.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-04 20:00:00+02:00;101750;80;210;3,7;295,95;53;43400;;0;;101660;510;291.950000;299.250000;292.450000;5.200000;7.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-05 17:00:00+02:00;101900;-110;200;4,8;298,85;57;31530;;0;;101810;230;;;289.350000;7.300000;7.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-07 05:00:00+02:00;101910;-120;280;2,3;288,95;65;59850;;0;;101810;-110;;;288.550000;3.000000;3.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-07 11:00:00+02:00;101820;-30;330;3,5;295,35;36;44650;;0;;101730;-300;;;287.850000;5.000000;6.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-08 02:00:00+02:00;101610;10;300;4,5;291,85;49;60000;;0;;101520;-410;;;291.050000;6.600000;6.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-07 08:00:00+02:00;101860;-50;300;2,9;288,65;64;53900;;0;;101760;-250;287.450000;298.850000;287.850000;4.500000;4.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-10 02:00:00+02:00;100530;-10;290;5,9;289,55;59;60000;100;8;6900;100440;-370;;;288.750000;8.900000;9.800000;-10;0.000000;-0,1;-0,1;8;43.577, 3.963167;MONTPELLIER
7643;2017-09-12 23:00:00+02:00;102000;300;300;5,3;292,65;48;60000;;0;;101910;810;;;291.350000;7.800000;7.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-15 17:00:00+02:00;101250;-190;240;5,2;290,55;55;54730;100;8;3480;101160;-430;;;285.850000;8.100000;8.100000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-09-16 23:00:00+02:00;101420;190;270;7;289,15;51;60000;100;8;6420;101320;140;;;288.350000;9.500000;10.900000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-09-18 08:00:00+02:00;101740;70;270;2,5;287,55;79;31700;100;8;2640;101640;130;287.550000;291.950000;286.750000;3.500000;3.500000;-10;-0.100000;-0,1;-0,1;8;43.577, 3.963167;MONTPELLIER
7643;2017-09-20 17:00:00+02:00;101780;-160;190;3,5;295,55;41;55030;;0;;101690;-40;;;282.350000;5.300000;5.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-15 14:00:00+02:00;102620;-100;20;5,2;301,35;23;29750;;0;;102530;270;;;288.850000;8.400000;10.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-15 20:00:00+02:00;102410;-30;260;2,6;299,65;36;53680;;0;;102320;110;290.650000;302.350000;290.350000;3.300000;5.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-29 14:00:00+02:00;102270;-140;160;3,5;296,95;43;40100;;0;;102180;-260;;;285.150000;4.400000;4.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-30 02:00:00+02:00;102090;-100;30;1,3;286,75;80;15570;;0;;101990;-360;;;286.750000;1.500000;2.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-30 17:00:00+02:00;101930;-40;200;2;290,65;91;4760;100;1;1250;101830;-210;;;286.650000;2.900000;2.900000;-10;3.600000;3,6;3,6;1;43.577, 3.963167;MONTPELLIER
7643;2017-09-30 23:00:00+02:00;102040;140;290;3,6;289,55;83;60000;90;7;3000;101940;-150;;;288.750000;4.700000;4.700000;-10;0.400000;4;4;2;43.577, 3.963167;MONTPELLIER
7643;2017-05-21 11:00:00+02:00;102160;-10;20;6,2;294,15;35;53830;;0;;102070;-30;;;288.150000;9.100000;10.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-22 20:00:00+02:00;102350;180;300;8,4;288,65;52;60000;;1;1750;102250;260;286.050000;292.650000;284.950000;12.400000;12.400000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-05-23 05:00:00+02:00;101800;-10;320;1,4;287,55;87;42380;;0;;101700;-30;;;289.750000;1.800000;3.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-26 23:00:00+02:00;102620;10;280;0,8;286,45;90;3730;;0;;102520;0;;;285.450000;1.100000;2.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-29 11:00:00+02:00;101740;20;80;2,8;297,85;49;19850;;0;;101650;-370;;;290.350000;4.300000;4.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-17 17:00:00+02:00;102230;-180;140;4,9;292,05;80;19300;100;8;1250;102140;-470;;;287.250000;6.500000;6.500000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-06-04 14:00:00+02:00;101530;-160;360;2,3;299,85;36;41720;;0;;101440;-30;;;288.650000;5.500000;7.100000;-10;0.000000;0;9,4;;43.577, 3.963167;MONTPELLIER
7643;2017-01-05 04:00:00+01:00;102170;30;290;6,4;277,15;64;20000;0;0;;102070;-320;;;276.750000;8.300000;9.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-01-09 22:00:00+01:00;102100;-180;240;0,5;274,45;71;12180;;0;;102000;-520;;;276.250000;1.000000;4.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-01-11 16:00:00+01:00;102030;-10;290;6,5;283,75;58;60000;;5;3060;101930;1130;;;275.750000;9.800000;10.400000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-10-20 11:00:00+02:00;101890;180;90;0,8;294,05;65;36080;;2;1250;101800;550;;;287.950000;1.500000;2.600000;-10;-0.100000;-0,1;0,6;2;43.577, 3.963167;MONTPELLIER
7643;2017-10-21 17:00:00+02:00;101950;-110;220;4;292,35;92;8790;100;8;80;101860;30;;;290.850000;5.300000;6.100000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-10-08 11:00:00+02:00;101990;40;260;0,8;291,55;42;60000;;0;;101890;-490;;;280.250000;1.900000;3.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-09 02:00:00+02:00;101970;0;220;1,4;287,55;69;60000;;0;;101870;-70;;;286.350000;2.300000;4.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-28 02:00:00+02:00;100680;20;250;1,8;291,25;92;54580;;0;;100590;-370;;;291.150000;3.000000;3.100000;-10;13.800000;13,8;13,8;;43.577, 3.963167;MONTPELLIER
7643;2017-06-29 20:00:00+02:00;100770;70;300;6,6;296,15;39;60000;;3;3180;100680;340;290.150000;298.350000;290.550000;9.700000;12.500000;-10;0.000000;0;2,9;3;43.577, 3.963167;MONTPELLIER
7643;2017-06-29 23:00:00+02:00;101040;270;330;3,2;293,15;51;60000;100;8;3600;100950;560;;;292.050000;4.300000;7.400000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-07-03 20:00:00+02:00;101820;-70;200;2,6;300,45;44;56500;;0;;101730;-130;294.950000;303.250000;297.050000;3.400000;5.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-09 05:00:00+02:00;101160;-100;40;2,5;295,45;72;48050;100;8;450;101070;-470;;;293.850000;3.600000;5.500000;-10;0.000000;-0,1;-0,1;5;43.577, 3.963167;MONTPELLIER
7643;2017-07-15 20:00:00+02:00;101570;0;20;6,9;304,95;19;38430;;0;;101480;110;296.450000;307.450000;297.950000;10.200000;11.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-27 08:00:00+02:00;102370;-40;280;7,3;289,35;71;36960;;0;;102270;-300;282.050000;289.350000;282.650000;9.500000;9.500000;-10;0.000000;0,2;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-10-31 01:00:00+01:00;102190;30;30;4;282,85;47;60000;;0;;102090;620;;;281.250000;5.500000;5.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-16 23:00:00+02:00;102720;10;50;1,3;287,45;91;5940;;0;;102620;-120;;;286.350000;2.100000;2.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-19 14:00:00+02:00;101290;-50;120;10,1;292,85;83;14980;100;8;450;101200;-290;;;288.950000;14.400000;15.200000;-10;3.800000;18,9;20,1;6;43.577, 3.963167;MONTPELLIER
7643;2017-11-07 16:00:00+01:00;101490;10;20;5,2;287,15;41;56140;;0;;101390;80;;;277.950000;7.500000;9.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-10 08:00:00+02:00;102000;70;70;0,5;282,15;79;60000;;0;;101900;20;282.150000;290.150000;281.950000;1.400000;4.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-19 01:00:00+01:00;101810;-80;310;6,5;287,25;57;60000;;0;;101710;-90;;;284.850000;9.100000;9.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-21 22:00:00+01:00;101330;140;300;6,7;287,95;55;20000;100;8;3100;101230;-10;;;285.650000;10.800000;12.300000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-03-22 07:00:00+01:00;101290;20;310;3,2;281,75;66;60000;40;2;2700;101190;-80;281.350000;288.150000;282.150000;3.700000;4.600000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-22 13:00:00+01:00;101210;-100;180;2,9;288,15;56;46220;75;4;2250;101110;-100;;;282.050000;4.800000;4.800000;-10;0.000000;0;0;4;43.577, 3.963167;MONTPELLIER
7643;2017-03-27 02:00:00+02:00;101970;-30;0;0;281,75;95;7070;;0;;101870;40;;;283.350000;0.000000;2.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-29 02:00:00+02:00;102540;50;320;1,8;283,05;83;30120;;0;;102440;50;;;283.750000;2.100000;3.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-31 20:00:00+02:00;101860;-140;150;7;287,85;87;20000;90;2;450;101760;-560;284.350000;291.050000;285.650000;8.400000;8.400000;-10;0.000000;0;0,2;2;43.577, 3.963167;MONTPELLIER
7643;2017-04-23 02:00:00+02:00;101980;-10;350;1,7;283,35;86;12690;;0;;101880;-770;;;284.850000;2.000000;2.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-28 08:00:00+02:00;101700;120;300;6;281,25;50;32690;;0;;101600;350;279.050000;286.450000;280.150000;8.700000;8.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-03 23:00:00+02:00;101730;10;250;2,4;285,35;86;60000;;0;;101630;-140;;;286.650000;2.900000;3.100000;-10;0.000000;0;-0,1;;43.577, 3.963167;MONTPELLIER
7643;2017-05-04 02:00:00+02:00;101680;-50;70;1,1;283,05;90;11930;;0;;101580;-250;;;285.550000;1.600000;2.600000;-10;0.000000;0;-0,1;;43.577, 3.963167;MONTPELLIER
7643;2017-05-08 02:00:00+02:00;101840;-40;290;4,7;288,75;59;60000;;0;;101740;-60;;;287.750000;6.200000;7.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-10 08:00:00+02:00;100870;80;40;3,4;285,95;70;43010;75;6;250;100770;-410;283.450000;292.650000;286.550000;4.900000;4.900000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-05-13 11:00:00+02:00;101330;80;40;2,4;294,45;61;39910;;5;3540;101240;880;;;287.950000;4.300000;5.200000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-02-26 13:00:00+01:00;102070;-150;140;2,1;286,75;51;19210;10;0;8000;101970;10;;;279.950000;2.900000;3.300000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-02-27 01:00:00+01:00;101660;-80;20;2,4;279,75;91;6140;;0;;101560;-510;;;282.350000;3.200000;3.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-01 01:00:00+01:00;101440;160;310;7,2;281,85;48;60000;;0;;101340;690;;;281.050000;11.800000;13.300000;-10;-0.100000;1,2;1,4;;43.577, 3.963167;MONTPELLIER
7643;2017-03-04 07:00:00+01:00;99270;-320;180;12,5;282,95;79;14540;100;7;450;99170;-2170;281.950000;286.950000;283.050000;18.300000;20.100000;-10;14.800000;14,8;14,8;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-04 13:00:00+01:00;100040;660;250;10,2;284,35;67;60000;90;5;250;99940;-1230;;;282.350000;13.900000;19.000000;-10;0.000000;14,8;14,8;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-05 07:00:00+01:00;101240;110;270;3,1;278,95;84;30000;75;0;6000;101140;1970;278.550000;283.750000;281.350000;4.600000;4.600000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-03-08 01:00:00+01:00;102270;70;330;2,1;280,95;70;60000;;3;3060;102170;420;;;279.650000;2.700000;2.700000;-10;0.000000;0;0;3;43.577, 3.963167;MONTPELLIER
7643;2017-03-09 13:00:00+01:00;102270;-210;180;2;291,65;45;47710;75;0;8000;102170;-110;;;279.650000;3.200000;4.400000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-04-03 11:00:00+02:00;102110;70;290;2,8;290,85;53;18630;;0;;102010;500;;;284.150000;4.900000;4.900000;-10;0.000000;0;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-04-09 05:00:00+02:00;102370;-30;20;3,2;285,65;93;4290;100;8;150;102270;400;;;285.850000;4.000000;4.500000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-04-09 23:00:00+02:00;102540;60;270;1,5;286,35;91;11430;;0;;102440;210;;;285.350000;1.800000;1.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-20 02:00:00+02:00;102520;10;360;6,2;281,65;35;60000;;0;;102420;240;;;281.950000;8.300000;9.000000;-10;0.000000;0,2;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-04-21 05:00:00+02:00;102740;-10;360;3,5;280,75;38;60000;;0;;102640;170;;;281.150000;5.100000;5.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-02-14 04:00:00+01:00;102030;20;120;13,7;286,45;71;15000;100;7;1250;101930;80;;;283.950000;19.400000;19.400000;-10;0.800000;1,6;1,6;1;43.577, 3.963167;MONTPELLIER
7643;2017-02-15 10:00:00+01:00;103500;140;30;2,8;283,85;87;15000;100;7;800;103400;980;;;283.650000;3.600000;4.800000;-10;0.600000;3,6;3,8;2;43.577, 3.963167;MONTPELLIER
7643;2017-02-05 19:00:00+01:00;100460;50;280;2,5;281,75;67;60000;90;4;1250;100360;-770;281.750000;285.350000;281.650000;3.400000;9.400000;-10;0.000000;4;6;4;43.577, 3.963167;MONTPELLIER
7643;2017-02-08 13:00:00+01:00;101650;-10;360;8,5;287,55;34;57930;60;4;2900;101550;40;;;280.550000;12.500000;12.500000;-10;0.000000;0;0;4;43.577, 3.963167;MONTPELLIER
7643;2017-02-08 19:00:00+01:00;101850;150;350;6;283,85;41;60000;75;5;3300;101750;180;280.950000;288.050000;280.550000;8.600000;12.400000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-01-29 22:00:00+01:00;102410;90;50;1,1;277,65;94;6480;10;0;6500;102310;90;;;280.050000;1.300000;2.000000;-10;0.000000;0;3;1;43.577, 3.963167;MONTPELLIER
7643;2017-02-02 04:00:00+01:00;101610;-110;130;7;285,45;89;14520;100;8;450;101510;-180;;;284.250000;9.400000;11.400000;-10;0.000000;0;0,4;7;43.577, 3.963167;MONTPELLIER
7643;2017-02-02 16:00:00+01:00;101080;-160;130;12;286,25;87;11320;100;7;450;100980;-650;;;284.350000;15.500000;16.900000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-06-30 17:00:00+02:00;101220;10;290;6,6;297,15;39;60000;90;7;1750;101130;520;;;286.650000;10.800000;15.900000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-07-01 17:00:00+02:00;101680;-90;300;9,8;298,75;35;21200;;0;;101590;460;;;288.050000;14.600000;14.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-03 08:00:00+02:00;102190;50;300;2,2;295,05;56;37620;;0;;102100;140;291.050000;299.450000;290.050000;2.900000;3.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-06 05:00:00+02:00;101930;10;20;1,6;290,65;81;44940;;0;;101830;40;;;290.550000;2.200000;2.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-06 20:00:00+02:00;101950;20;220;1,2;298,85;37;60000;100;8;4380;101860;100;293.250000;301.250000;296.350000;2.000000;3.700000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-07-09 23:00:00+02:00;101240;150;280;3,8;297,45;61;60000;;0;;101150;-190;;;296.650000;4.700000;5.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-13 02:00:00+02:00;101820;-20;290;5,5;296,75;57;60000;;0;;101730;280;;;295.850000;8.700000;9.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-28 20:00:00+02:00;102450;-10;220;2,4;292,35;66;29080;90;7;6420;102350;130;284.650000;297.750000;285.350000;2.900000;3.100000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-09-30 08:00:00+02:00;102060;30;350;2;288,35;77;19300;100;8;450;101960;-350;285.550000;292.050000;286.150000;2.700000;2.900000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-10-01 05:00:00+02:00;101980;-50;260;0,8;286,05;92;51240;100;8;6960;101880;-50;;;286.750000;1.600000;2.800000;-10;0.000000;0,4;4;8;43.577, 3.963167;MONTPELLIER
7643;2017-10-01 20:00:00+02:00;102020;60;240;1,5;292,15;73;60000;100;8;3720;101930;130;286.450000;296.350000;286.250000;2.100000;3.300000;-10;-0.100000;-0,1;-0,1;3;43.577, 3.963167;MONTPELLIER
7643;2017-09-01 23:00:00+02:00;101800;150;320;8,1;294,05;40;60000;;0;;101710;-130;;;292.950000;11.300000;12.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-03 17:00:00+02:00;101270;-160;200;5,3;296,05;38;60000;;0;;101180;-480;;;286.650000;8.200000;8.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-05 11:00:00+02:00;102100;100;190;2,3;297,95;50;43060;;0;;102010;440;;;289.350000;3.400000;3.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-05 20:00:00+02:00;101890;-10;230;7,7;297,85;68;54450;;0;;101800;140;289.750000;299.650000;290.850000;10.800000;10.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-11 02:00:00+02:00;100870;-90;270;4,5;290,95;55;60000;;1;6780;100780;340;;;289.450000;6.700000;10.800000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-09-12 20:00:00+02:00;101700;170;300;6,7;294,75;37;60000;;0;;101610;700;289.050000;298.550000;288.950000;9.000000;13.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-13 20:00:00+02:00;101860;-50;240;4,1;294,15;71;60000;;0;;101770;160;290.250000;299.450000;290.750000;6.100000;8.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
